FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,RDNMADR_NM,TIME,SEARCH_SUM,RANK_AVG
2019 백제어울마당,36.4606050456,127.1126907251,충청남도,공주시,웅진동,웅진동,충청남도 공주시 왕릉로 37,2021-05~2021-10,50.0,2.0
2019 보목자리돔축제,33.2392054514,126.6068305068,제주특별자치도,서귀포시,보목동,송산동,제주특별자치도 서귀포시 보목포로 46,2021-04~2021-09,90.0,2.0
2019 보정역생활문화센터 <청춘파티  - 특별프로그램>,37.3162927155,127.1081613633,경기도,용인시 기흥구,보정동,보정동,경기도 용인시 기흥구 용구대로 2585,2021-01~2021-12,2220.0,6.5
2019 부평풍물대축제,37.4976501056,126.7220754172,인천광역시,부평구,부평동,부평4동,인천광역시 부평구 부평대로 69,2021-01~2021-12,20140.0,6.5
2019 부평풍물대축제,37.4976501056,126.7220754172,인천광역시,부평구,부평동,부평1동,인천광역시 부평구 부평대로 69,2021-01~2021-12,20140.0,6.5
2019 사려니숲 에코힐링 체험,33.4018105,126.6753835,제주특별자치도,서귀포시,표선면,표선면,제주특별자치도 서귀포시 표선면 남조로 1487-73,2021-03~2021-10,246.0,3.5
2019 수원등불축제,37.287459,127.018085,경기도,수원시 팔달구,매향동,행궁동,경기도 수원시 팔달구 수원천로392번길 44-6,2021-04~2021-12,211.0,4.5
2019 수원연극축제,37.2667769,126.9850191,경기도,수원시 권선구,서둔동,서둔동,경기도 수원시 권선구 서둔로 166,2021-01~2021-12,1480.0,6.5
2019 순천 푸드앤아트 페스티벌,34.9666775959,127.4860721255,전라남도,순천시,석현동,삼산동,전라남도 순천시 중앙로 232,2021-01~2021-12,11948.0,6.5
2019 안성맞춤 남사당 바우덕이축제,37.0328672435,127.3078041359,경기도,안성시,보개면,보개면,경기도 안성시 보개면 남사당로 198,2021-01~2021-12,405.0,6.0
2019 양주 천만송이 천일홍 축제,37.785795,127.081833,경기도,양주시,광사동,양주2동,경기도 양주시 광사로 131-66,2021-04~2021-10,140.0,2.5
2019 여주오곡나루축제(취소),37.30014172,127.6545493,경기도,여주시,천송동,오학동,경기도 여주시 신륵사길 7,2021-01~2021-12,8880.0,6.5
2019 예천세계활축제,36.648225,128.451784,경상북도,예천군,예천읍,예천읍,경상북도 예천군 예천읍 충효로 234-19,2021-01~2021-12,921.0,6.5
2019 오륙도 평화축제,35.1262595327,129.1003507424,부산광역시,남구,대연동,대연제3동,부산광역시 남구 신선로 462,2021-04~2021-10,140.0,2.5
2019 웅진성수문병 근무교대식,36.4652153294,127.123680178,충청남도,공주시,금성동,웅진동,충청남도 공주시 웅진로 280,2021-02~2021-10,178.0,3.5
2019 음식 문화축제,37.2817978,127.0137047,경기도,수원시 팔달구,남창동,행궁동,경기도 수원시 팔달구 정조로 825,2021-01~2021-12,247.0,5.0
2019 의정부과학축제,37.7447300381,127.0691340268,경기도,의정부시,신곡동,신곡2동,경기도 의정부시 추동로124번길 52,2021-09~2021-10,31.0,1.5
2019 정읍벚꽃축제,35.561248,126.8557305,전라북도,정읍시,시기동,시기동,전라북도 정읍시 벚꽃로 401,2021-01~2021-12,994.0,5.5
2019 제8회 서울동화축제,37.549278,127.078677,서울특별시,광진구,능동,능동,서울특별시 광진구 능동로 216,2021-01~2021-12,880.0,6.5
2019 제주 메밀축제,33.3280592605,126.379682805,제주특별자치도,서귀포시,안덕면,안덕면,제주특별자치도 서귀포시 안덕면 산록남로 675,2021-01~2021-11,531.0,6.0
2019 제주들불축제,33.3628158,126.3633602,제주특별자치도,제주시,애월읍,애월읍,제주특별자치도 제주시 애월읍 평화로 1529,2021-01~2021-12,45710.0,6.5
2019 제주왕벚꽃축제,33.504405,126.519961,제주특별자치도,제주시,삼도이동,삼도2동,제주특별자치도 제주시 서사로 87,2021-01~2021-12,3960.0,6.5
2019 중딩영화제,35.1238131689,126.8623375304,광주광역시,서구,금호동,금호2동,광주광역시 서구 회재로 905,2021-01~2021-12,523.0,2.0
2019 진안고원 꽃잔디축제,35.781374,127.396033,전라북도,진안군,진안읍,진안읍,전라북도 진안군 진안읍 전진로 3071-31,2021-04~2021-05,58.0,1.5
2019 진안홍삼축제,35.773251,127.416255556,전라북도,진안군,진안읍,진안읍,전라북도 진안군 진안읍 마이산로 160,2021-01~2021-12,4990.0,6.5
2019 청소년미디어캠프,35.1238131689,126.8623375304,광주광역시,서구,금호동,금호2동,광주광역시 서구 회재로 905,2021-07~2021-07,16.0,1.0
2019 청소년창작영상제,37.8949709818,127.6925751235,강원도,춘천시,서면,서면,강원도 춘천시 서면 박사로 882,2021-09~2021-12,290.0,2.5
2019 태화강 국제 재즈페스티벌,35.5500783713,129.2990793442,울산광역시,중구,태화동,태화동,울산광역시 중구 신기길 109,2021-04~2021-11,1071.0,3.5
2019 하하페스티벌,37.737579,127.036375,경기도,의정부시,의정부동,의정부2동,경기도 의정부시 시민로 12,2021-07~2021-12,749.0,3.0
2019겨울공주군밤축제,36.4333691468,127.124038,충청남도,공주시,금학동,금학동,충청남도 공주시 수원지공원길 74,2021-01~2021-12,3159.0,4.0
2019계룡세계軍문화축제,,,충청남도,계룡시,신도안면,신도안면,충청남도 계룡시 신도안면 계룡대로 663,2021-10~2021-10,19.0,1.0
2019년 울산 마두희 축제,35.5557915802,129.3242329877,울산광역시,중구,옥교동,중앙동,울산광역시 중구 학성로 124,2021-01~2021-12,1506.0,6.5
2019년 제15회 해운대모래축제,35.1583123,129.1577913,부산광역시,해운대구,우동,우제1동,부산광역시 해운대구 해운대해변로 236,2021-01~2021-12,65070.0,6.5
2019년 한글문화예술제,35.5747570504,129.3474699268,울산광역시,중구,동동,병영2동,울산광역시 중구 병영12길 15,2021-01~2021-10,268.0,5.0
2019년 한마음 건강걷기대회,37.726824,127.052208,경기도,의정부시,호원동,호원2동,경기도 의정부시 백석로 129,2021-11~2021-11,16.0,1.0
2019년도 거문오름국제트레킹,33.456920503,126.7147513,제주특별자치도,제주시,조천읍,조천읍,제주특별자치도 제주시 조천읍 선교로 569-36,2021-05~2021-08,107.0,2.5
2019청도반시축제,35.6504035,128.7193929,경상북도,청도군,화양읍,화양읍,경상북도 청도군 화양읍 청려로 1844-1,2021-01~2021-12,29209.0,6.5
2019청도세계코미디아트페스티벌,35.6504035,128.7193929,경상북도,청도군,화양읍,화양읍,경상북도 청도군 화양읍 청려로 1844-1,2021-01~2021-08,59.0,2.5
2019청도소싸움축제,35.686733947,128.725146344,경상북도,청도군,화양읍,화양읍,경상북도 청도군 화양읍 남성현로 348,2021-01~2021-12,1680.0,6.5
2019컬러풀대구페스티벌,35.8715538823,128.6012199749,대구광역시,중구,동인동1가,동인동,대구광역시 중구 동인동1가 공평로 88,2021-01~2021-12,360.0,6.5
4.19혁명 국민문화제 2019,37.6391855278,127.0254517699,서울특별시,강북구,수유동,수유3동,서울특별시 강북구 도봉로89길 13,2021-03~2021-12,133.0,3.0
「제34회 대구약령시 한방문화축제」,35.867194,128.593426,대구광역시,중구,동성로3가,성내2동,대구광역시 중구 동성로3가 중앙대로 379-2,2021-01~2021-12,6618.0,6.5
「제35회 대구약령시 한방문화축제」,35.867194,128.593426,대구광역시,중구,동성로3가,성내2동,대구광역시 중구 동성로3가 중앙대로 379-2,2021-01~2021-12,6618.0,6.5
「제36회 대구약령시 한방문화축제」,35.867194,128.593426,대구광역시,중구,동성로3가,성내2동,대구광역시 중구 동성로3가 중앙대로 379-2,2021-01~2021-12,6618.0,6.5
「제37회 대구약령시 한방문화축제」,35.867194,128.593426,대구광역시,중구,동성로3가,성내2동,대구광역시 중구 동성로3가 중앙대로 379-2,2021-01~2021-12,6618.0,6.5
가로수사랑음악회,35.3161579,126.9840291,전라남도,담양군,담양읍,담양읍,전라남도 담양군 담양읍 지침3길 7-5,2021-11~2021-11,33.0,1.0
가야문화축제,35.23606039,128.8730826,경상남도,김해시,대성동,북부동,경상남도 김해시 가야의길 126,2021-01~2021-12,4960.0,6.5
가파도청보리축제,33.1662342597,126.2689384,제주특별자치도,서귀포시,대정읍,대정읍,제주특별자치도 서귀포시 대정읍 가파로 2,2021-01~2021-12,204460.0,6.5
가파도청보리축제,33.1697319371,126.2712936644,제주특별자치도,서귀포시,대정읍,대정읍,제주특별자치도 서귀포시 대정읍 가파로91번길 51,2021-01~2021-12,204460.0,6.5
간재미 축제,34.7036151703,125.9534186952,전라남도,신안군,도초면,도초면,전라남도 신안군 도초면 서남문로 1515-22,2021-01~2021-07,210.0,3.5
간절곶해맞이,35.358942,129.360401,울산광역시,울주군,서생면,서생면,울산광역시 울주군 서생면 간절곶1길 39-2,2021-01~2021-12,795.0,6.5
감물감자축제,36.839494513,127.8710462889,충청북도,괴산군,감물면,감물면,충청북도 괴산군 감물면 남양동길 38,2021-03~2021-08,2679.0,3.5
감천문화마을 골목축제,35.0956104,129.0075299,부산광역시,사하구,감천동,감천제2동,부산광역시 사하구 감내1로155번길 60,2021-01~2021-12,301.0,6.0
갑사황매화 축제,36.36607692,127.1864443,충청남도,공주시,계룡면,계룡면,충청남도 공주시 계룡면 갑사로 567-3,2021-03~2021-10,161.0,2.5
강감찬축제,37.4782097744,126.9515031667,서울특별시,관악구,봉천동,청룡동,서울특별시 관악구 관악로 145,2021-01~2021-12,3240.0,6.5
강경젓갈축제,36.15755616,127.0098062,충청남도,논산시,강경읍,강경읍,충청남도 논산시 강경읍 금백로 45,2021-01~2021-12,34620.0,6.5
강동선사문화축제,37.5598538143,127.1308315505,서울특별시,강동구,암사동,암사제2동,서울특별시 강동구 올림픽로 875,2021-01~2021-12,12430.0,6.5
강릉단오제,37.7480352,128.8950714,강원도,강릉시,노암동,강남동,강원도 강릉시 단오장길 12,2021-01~2021-12,75830.0,6.5
강릉커피축제,37.7792986443,128.897086562,강원도,강릉시,포남동,포남2동,강원도 강릉시 수리골길 102,2021-01~2021-12,55920.0,6.5
개암동벚꽃축제,35.66039032,126.6531154,전라북도,부안군,상서면,상서면,전라북도 부안군 상서면 개암로 213,2021-03~2021-03,40.0,1.0
개천예술제,35.188477,128.073824,경상남도,진주시,인사동,성북동,경상남도 진주시 서장대로393번길 11-4,2021-01~2021-12,27300.0,6.5
거제 대구수산물 축제,34.9408445185,128.7179297302,경상남도,거제시,장목면,장목면,경상남도 거제시 장목면 외포5길 40,2021-01~2021-12,480.0,3.0
거제 섬꽃축제,34.8563833722,128.5787746517,경상남도,거제시,거제면,거제면,경상남도 거제시 거제면 거제남서로 3577,2021-01~2021-12,12570.0,6.5
거제 옥포대첩 축제,34.9004145909,128.714842426,경상남도,거제시,옥포동,옥포2동,경상남도 거제시 팔랑포2길 87,2021-05~2021-11,55.0,2.0
거제도 국제펭귄수영 축제,34.9110480998,128.7103327726,경상남도,거제시,덕포동,옥포2동,경상남도 거제시 덕포5길 32-3,2021-05~2021-10,37.0,1.5
거제맥주축제,34.8668840962,128.7260517911,경상남도,거제시,장승포동,장승포동,경상남도 거제시 장승로 146-13,2021-01~2021-11,316.0,6.0
거창크리스마스트리문화축제,35.6866771846,127.9095338362,경상남도,거창군,거창읍,거창읍,경상남도 거창군 거창읍 중앙로 103,2021-01~2021-12,8157.0,6.0
거창한마당대축제,35.6735061457,127.9102812355,경상남도,거창군,거창읍,거창읍,경상남도 거창군 거창읍 수남로 2181,2021-01~2021-11,417.0,6.0
겨울왕국 제천페스티벌,37.1486851887,128.2168544304,충청북도,제천시,청전동,청전동,충청북도 제천시 의림대로 242,2021-01~2021-12,1547.0,6.5
경산갓바위소원성취축제,35.9850112518,128.7495302354,경상북도,경산시,와촌면,와촌면,경상북도 경산시 와촌면 갓바위로 597,2021-08~2021-10,131.0,1.5
경산자인단오제,35.8178464488,128.8189949392,경상북도,경산시,자인면,자인면,경상북도 경산시 자인면 계정길 68,2021-01~2021-12,4290.0,6.5
경주세계차문화축제,35.82896048,129.2173165,경상북도,경주시,교동,월성동,경상북도 경주시 교촌안길 25,2021-05~2021-09,70.0,1.5
계룡군문화축제,36.274229,127.248827,충청남도,계룡시,금암동,금암동,충청남도 계룡시 장안로 46,2021-01~2021-12,3350.0,6.5
계룡산벚꽃축제,,,충청남도,공주시,반포면,반포면,충청남도 공주시 반포면 동학사1로 167-31,2021-02~2021-12,318.0,3.5
계룡산산신제,36.333638,127.177107,충청남도,공주시,계룡면,계룡면,충청남도 공주시 계룡면 보목고개로 393,2021-01~2021-11,510.0,6.0
계양산국악제,37.5450443823,126.7289967898,인천광역시,계양구,계산동,계산2동,인천광역시 계양구 주부토로 570,2021-01~2021-12,96.0,3.5
고3문화축제,35.859196,128.4892779,대구광역시,달서구,신당동,신당동,대구광역시 달서구 달서대로 675,2021-11~2021-11,20.0,1.0
고려산진달래축제,37.7737095237,126.4353364918,인천광역시,강화군,하점면,하점면,인천광역시 강화군 하점면 강화대로 994-19,2021-01~2021-12,37940.0,6.5
고로쇠축제,35.440252,126.883232,전라남도,장성군,북하면,북하면,전라남도 장성군 북하면 백양로 1239,2021-01~2021-12,889.0,6.5
고서포도축제,35.2237010526,126.9729390792,전라남도,담양군,고서면,고서면,전라남도 담양군 고서면 가사문학로 325,2021-01~2021-10,136.0,3.5
고스트파크,35.5487725276,128.072898406,경상남도,합천군,용주면,용주면,경상남도 합천군 용주면 합천호수로 757,2021-01~2021-12,22110.0,6.5
고싸움놀이축제,35.069218,126.835969,광주광역시,남구,칠석동,대촌동,광주광역시 남구 고싸움로 2,2021-03~2021-12,264.0,3.5
고싸움놀이축제(1차),35.0692176,126.8359599,광주광역시,남구,칠석동,대촌동,광주광역시 남구 고싸움로 2,2021-03~2021-12,264.0,3.5
고싸움놀이축제(2차),35.0692176,126.8359599,광주광역시,남구,칠석동,대촌동,광주광역시 남구 고싸움로 2,2021-03~2021-12,264.0,3.5
고창갯벌축제,35.5300744648,126.5150432076,전라북도,고창군,심원면,심원면,전라북도 고창군 심원면 애향갯벌로 320,2021-01~2021-12,1019.0,6.5
고창모양성제,35.4353451752,126.7066501784,전라북도,고창군,고창읍,고창읍,전라북도 고창군 고창읍 중앙로 292,2021-01~2021-12,10140.0,6.5
고창복분자와수박축제,35.4972340665,126.5781590312,전라북도,고창군,아산면,아산면,전라북도 고창군 아산면 선운사로 250,2021-02~2021-12,4698.0,6.0
고창청보리밭축제,35.376105844,126.543619016,전라북도,고창군,공음면,공음면,전라북도 고창군 공음면 학원농장길 158-6,2021-01~2021-12,51330.0,6.5
고창해풍고추축제,35.4611314556,126.5377985318,전라북도,고창군,해리면,해리면,전라북도 고창군 해리면 청해1길 15,2021-02~2021-12,373.0,6.0
고흥 우주항공 축제,34.453579425,127.5181512695,전라남도,고흥군,봉래면,봉래면,전라남도 고흥군 봉래면 하반로 490,2021-01~2021-12,450.0,6.0
곡성세계장미축제,35.2780945,127.3074651,전라남도,곡성군,오곡면,오곡면,전라남도 곡성군 오곡면 기차마을로 232,2021-01~2021-12,11140.0,6.5
곡성심청축제,35.2768226,127.307299,전라남도,곡성군,오곡면,오곡면,전라남도 곡성군 오곡면 기차마을로 233,2021-01~2021-12,1738.0,6.5
곰소젓갈발효축제,35.5875126,126.6127003,전라북도,부안군,진서면,진서면,전라북도 부안군 진서면 곰소7길 16,2021-01~2021-10,313.0,4.5
곰취축제,38.1063243998,127.981517,강원도,양구군,양구읍,양구읍,강원도 양구군 양구읍 박수근로 366-33,2021-01~2021-10,1493.0,5.0
공주 석장리 구석기축제,36.4479522117,127.1875895033,충청남도,공주시,석장리동,월송동,충청남도 공주시 금벽로 990,2021-01~2021-10,579.0,4.5
공주 석장리 세계구석기축제,,,충청남도,공주시,석장리동,월송동,충청남도 공주시 금벽로 990,2021-02~2021-12,1729.0,6.0
공주항공축제,36.51052026,127.1258208333,충청남도,공주시,의당면,의당면,충청남도 공주시 의당면 신촌길 149-8,2021-04~2021-08,23.0,1.5
광복로연등문화제,35.09895705,129.0334032,부산광역시,중구,광복동2가,광복동,부산광역시 중구 광복동2가 광복로77번길 5,2021-04~2021-06,134.0,2.0
광산우리밀축제,35.1631672,126.7399623,광주광역시,광산구,박호동,어룡동,광주광역시 광산구 박호등임로 95,2021-01~2021-01,11.0,1.0
광양매화축제,34.9406305551,127.6959675349,전라남도,광양시,중동,중마동,전라남도 광양시 시청로 33,2021-01~2021-12,302570.0,6.5
광양숯불구이축제,34.9733414983,127.5810488721,전라남도,광양시,광양읍,광양읍,전라남도 광양시 광양읍 남등길 6,2021-01~2021-12,1001.0,6.5
광양전어축제,34.971647055,127.7587907011,전라남도,광양시,진월면,진월면,전라남도 광양시 진월면 망덕길 265,2021-01~2021-12,2057.0,6.5
광주 남한산성문화제,37.476835,127.1836325494,경기도,광주시,남한산성면,남한산성면,경기도 광주시 남한산성면 남한산성로792번길 7,2021-01~2021-12,610.0,6.5
광주남한산성문화제,37.4781951,127.1830287,경기도,광주시,남한산성면,남한산성면,경기도 광주시 남한산성면 남한산성로 784-16,2021-01~2021-12,610.0,6.5
광주세계김치축제,35.109095,126.8666047,광주광역시,남구,임암동,송암동,광주광역시 남구 김치로 60,2021-01~2021-12,17140.0,6.5
광주왕실도자기축제,37.3502842134,127.3347876897,경기도,광주시,곤지암읍,곤지암읍,경기도 광주시 곤지암읍 경충대로 727,2021-01~2021-12,1360.0,6.5
광주프린지페스티벌,35.1481359,126.908602,광주광역시,남구,구동,사직동,광주광역시 남구 천변좌로338번길 7,2021-01~2021-12,12620.0,6.5
괴산고추축제,36.8157477932,127.7875348048,충청북도,괴산군,괴산읍,괴산읍,충청북도 괴산군 괴산읍 임꺽정로 90,2021-01~2021-12,33640.0,6.5
괴산올갱이축제,36.7830387501,127.8487773607,충청북도,괴산군,칠성면,칠성면,충청북도 괴산군 칠성면 둔율길 142,2021-05~2021-09,258.0,3.0
구로G페스티벌,37.501473,126.872383,서울특별시,구로구,구로동,구로제2동,서울특별시 구로구 경인로53길 15,2021-01~2021-11,598.0,6.0
구름산예술제,37.462779,126.8709525,경기도,광명시,하안동,하안1동,경기도 광명시 오리로 703,2021-08~2021-10,280.0,2.0
구름산예술제,37.4776304,126.8646268,경기도,광명시,철산동,철산3동,경기도 광명시 시청로 20,2021-08~2021-10,280.0,2.0
구민화합 한마당,35.892804,128.635826,대구광역시,동구,지저동,지저동,대구광역시 동구 해동로 54,2021-11~2021-11,11.0,1.0
군산시간여행축제,35.9907575,126.7125781,전라북도,군산시,장미동,월명동,전라북도 군산시 내항1길 61,2021-01~2021-12,16050.0,6.5
군포철쭉축제,37.3472554,126.9403405,경기도,군포시,당동,군포2동,경기도 군포시 용호1로 56,2021-01~2021-12,8420.0,6.5
굿모닝 양림,35.1416230992,126.9114940686,광주광역시,남구,사동,양림동,광주광역시 남구 사직길 49-1,2021-01~2021-12,1852.0,4.0
굿모닝 양림,35.141882,126.9118580851,광주광역시,남구,사동,사직동,광주광역시 남구 사직길 49,2021-01~2021-12,1852.0,4.0
